Timestamp,Accel,Gyr,Label,Sep
17:39:09.756081,"['-534', ' 1390', ' 1537', ' 72', ' -117', ' 21', ' -288', ' -1894', ' 926']","[' -3587', ' -955', ' -245', ' 817', ' 1721', ' -121', ' 546', ' 146', ' -237']",pinch2finger,False
17:39:09.842457,"['-427', ' 1387', ' 1489', ' 72', ' -117', ' 21', ' -315', ' -2155', ' 1169']","[' -3587', ' -955', ' -245', ' 783', ' 1736', ' -108', ' 610', ' 54', ' -261']",pinch2finger,False
17:39:09.843454,"['-397', ' 1373', ' 1551', ' 107', ' -43', ' 112', ' -299', ' -2214', ' 1066']","[' -3587', ' -955', ' -245', ' 912', ' 1743', ' -95', ' 640', ' 27', ' -258']",pinch2finger,False
17:39:09.844454,"['-536', ' 1344', ' 1629', ' 107', ' -43', ' 112', ' -387', ' -2125', ' 991']","[' -3587', ' -955', ' -245', ' 985', ' 1779', ' -79', ' 611', ' 109', ' -196']",pinch2finger,False
17:39:09.846447,"['-612', ' 1327', ' 1671', ' 107', ' -43', ' 112', ' -371', ' -1998', ' 934']","[' -2947', ' -1003', ' -47', ' 958', ' 1896', ' -141', ' 620', ' 233', ' -115']",pinch2finger,False
17:39:09.847444,"['-578', ' 1305', ' 1636', ' 107', ' -43', ' 112', ' -183', ' -2267', ' 1195']","[' -2947', ' -1003', ' -47', ' 853', ' 1785', ' -192', ' 594', ' 342', ' -60']",pinch2finger,False
17:39:09.848441,"['-583', ' 1247', ' 1578', ' 107', ' -43', ' 112', ' -381', ' -2007', ' 831']","[' -2947', ' -1003', ' -47', ' 738', ' 1812', ' -249', ' 616', ' 356', ' -38']",pinch2finger,False
17:39:09.849438,"['-627', ' 1233', ' 1573', ' 107', ' -43', ' 112', ' -321', ' -1866', ' 809']","[' -2947', ' -1003', ' -47', ' 726', ' 1791', ' -220', ' 628', ' 295', ' -29']",pinch2finger,False
17:39:09.850436,"['-632', ' 1257', ' 1512', ' 107', ' -43', ' 112', ' -542', ' -1841', ' 832']","[' -2947', ' -1003', ' -47', ' 788', ' 1719', ' -114', ' 630', ' 295', ' -2']",pinch2finger,False
17:39:09.852432,"['-707', ' 1255', ' 1504', ' 107', ' -43', ' 112', ' -500', ' -1856', ' 823']","[' -2947', ' -1003', ' -47', ' 810', ' 1637', ' -43', ' 656', ' 293', ' -3']",pinch2finger,False
17:39:09.853427,"['-808', ' 1217', ' 1447', ' 107', ' -43', ' 112', ' -444', ' -1898', ' 858']","[' -2947', ' -1003', ' -47', ' 834', ' 1604', ' -43', ' 727', ' 261', ' -19']",pinch2finger,False
17:39:09.854425,"['-894', ' 1265', ' 1448', ' 107', ' -43', ' 112', ' -490', ' -1841', ' 847']","[' -2947', ' -1003', ' -47', ' 833', ' 1660', ' -89', ' 803', ' 243', ' -17']",pinch2finger,False
17:39:09.855429,"['-924', ' 1283', ' 1411', ' 107', ' -43', ' 112', ' -514', ' -1913', ' 858']","[' -2947', ' -1003', ' -47', ' 837', ' 1720', ' -169', ' 850', ' 278', ' 30']",pinch2finger,False
17:39:09.856426,"['-802', ' 1324', ' 1399', ' 107', ' -43', ' 112', ' -466', ' -1899', ' 860']","[' -2947', ' -1003', ' -47', ' 729', ' 1782', ' -242', ' 857', ' 351', ' 77']",pinch2finger,False
17:39:09.858421,"['-710', ' 1398', ' 1379', ' 145', ' 68', ' 279', ' -536', ' -1895', ' 837']","[' -2947', ' -1003', ' -47', ' 626', ' 1819', ' -246', ' 801', ' 299', ' 89']",pinch2finger,False
17:39:09.859418,"['-682', ' 1474', ' 1359', ' 145', ' 68', ' 279', ' -521', ' -1830', ' 826']","[' -2947', ' -1003', ' -47', ' 603', ' 1783', ' -259', ' 767', ' 219', ' 105']",pinch2finger,False
17:39:09.860416,"['-627', ' 1477', ' 1351', ' 145', ' 68', ' 279', ' -547', ' -1832', ' 812']","[' -2210', ' -976', ' 174', ' 677', ' 1768', ' -247', ' 784', ' 182', ' 121']",pinch2finger,False
