Timestamp,Accel,Gyr,Label,Sep
15:13:59.912794,"['22', ' 1006', ' 1634', ' 216', ' -107', ' -36', ' -561', ' -1753', ' -171']","[' 113', ' 70', ' 122', ' 1143', ' 1116', ' -987', ' 76', ' -162', ' -39']",pinch2finger,False
15:14:00.001157,"['49', ' 1109', ' 1622', ' 140', ' -143', ' -61', ' -579', ' -1798', ' -89']","[' 50', ' 103', ' 93', ' 1256', ' 996', ' -975', ' 136', ' -177', ' -44']",pinch2finger,False
15:14:00.003151,"['117', ' 1085', ' 1656', ' 57', ' -137', ' -73', ' -570', ' -1837', ' -52']","[' 8', ' 92', ' 76', ' 1278', ' 1023', ' -873', ' 148', ' -160', ' -11']",pinch2finger,False
15:14:00.004148,"['143', ' 1013', ' 1745', ' 21', ' -107', ' -50', ' -581', ' -1832', ' -72']","[' -53', ' 102', ' 87', ' 1286', ' 969', ' -850', ' 234', ' -142', ' -7']",pinch2finger,False
15:14:00.005145,"['153', ' 996', ' 1746', ' 24', ' -74', ' -28', ' -602', ' -1809', ' -103']","[' -105', ' 98', ' 113', ' 1317', ' 994', ' -921', ' 351', ' -130', ' -46']",pinch2finger,False
15:14:00.006143,"['189', ' 1035', ' 1713', ' -20', ' -62', ' -47', ' -599', ' -1797', ' -148']","[' -190', ' 79', ' 120', ' 1394', ' 1080', ' -1035', ' 365', ' -105', ' -44']",pinch2finger,False
15:14:00.007140,"['260', ' 1033', ' 1691', ' -89', ' -13', ' -33', ' -577', ' -1885', ' -119']","[' -249', ' 65', ' 138', ' 1422', ' 1080', ' -1047', ' 396', ' -69', ' -58']",pinch2finger,False
15:14:00.008137,"['304', ' 938', ' 1813', ' -126', ' 50', ' -16', ' -561', ' -1984', ' -123']","[' -263', ' 65', ' 163', ' 1412', ' 1075', ' -1005', ' 445', ' 9', ' -88']",pinch2finger,False
15:14:00.010132,"['322', ' 858', ' 1924', ' -133', ' 99', ' -36', ' -595', ' -1998', ' -149']","[' -257', ' 48', ' 197', ' 1316', ' 1092', ' -987', ' 485', ' 27', ' -109']",pinch2finger,False
15:14:00.012157,"['259', ' 829', ' 1920', ' -112', ' 127', ' -58', ' -592', ' -1966', ' -186']","[' -253', ' 33', ' 209', ' 1299', ' 1101', ' -1043', ' 543', ' 18', ' -146']",pinch2finger,False
15:14:00.013122,"['141', ' 865', ' 1856', ' -116', ' 165', ' -41', ' -592', ' -1971', ' -160']","[' -243', ' 14', ' 206', ' 1294', ' 1092', ' -1116', ' 771', ' 100', ' -228']",pinch2finger,False
