Timestamp,Accel,Gyr,Label,Sep
18:03:45.089701,"['-106', ' -914', ' 1815', ' -89', ' -18', ' 5', ' -438', ' -1054', ' -1659']","[' -49', ' 0', ' 7', ' 1766', ' -71', ' -896', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.175331,"['-88', ' -877', ' 1824', ' -89', ' -18', ' 5', ' -434', ' -1095', ' -1645']","[' -49', ' 0', ' 7', ' 1784', ' -89', ' -874', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.176330,"['-99', ' -872', ' 1802', ' -89', ' -18', ' 5', ' -447', ' -1105', ' -1671']","[' -49', ' 0', ' 7', ' 1769', ' -102', ' -845', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.178325,"['-84', ' -949', ' 1800', ' -89', ' -18', ' 5', ' -474', ' -1067', ' -1672']","[' -49', ' 0', ' 7', ' 1776', ' -87', ' -866', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.179320,"['-143', ' -984', ' 1826', ' -89', ' -18', ' 5', ' -459', ' -1076', ' -1679']","[' -49', ' 0', ' 7', ' 1781', ' -85', ' -906', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.180319,"['-174', ' -1022', ' 1869', ' -89', ' -18', ' 5', ' -481', ' -1086', ' -1677']","[' -49', ' 0', ' 7', ' 1805', ' -65', ' -921', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.181316,"['-226', ' -1084', ' 1876', ' -89', ' -18', ' 5', ' -450', ' -1106', ' -1698']","[' -49', ' 0', ' 7', ' 1837', ' -80', ' -932', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.182283,"['-231', ' -1112', ' 1917', ' -89', ' -18', ' 5', ' -462', ' -1095', ' -1709']","[' -49', ' 0', ' 7', ' 1840', ' -76', ' -904', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.184280,"['-174', ' -1096', ' 1924', ' -89', ' -18', ' 5', ' -463', ' -1084', ' -1724']","[' -49', ' 0', ' 7', ' 1823', ' -106', ' -876', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.185273,"['-129', ' -1072', ' 1893', ' -89', ' -18', ' 5', ' -463', ' -1048', ' -1746']","[' -44', ' 20', ' -7', ' 1808', ' -121', ' -843', ' 27', ' 20', ' 72']",pinch2finger,False
18:03:45.186309,"['-91', ' -1021', ' 1855', ' -69', ' -35', ' -10', ' -467', ' -1048', ' -1728']","[' -44', ' 20', ' -7', ' 1807', ' -119', ' -852', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.187301,"['-39', ' -968', ' 1805', ' -69', ' -35', ' -10', ' -473', ' -1049', ' -1732']","[' -44', ' 20', ' -7', ' 1886', ' -117', ' -875', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.189297,"['-27', ' -917', ' 1780', ' -69', ' -35', ' -10', ' -458', ' -1055', ' -1719']","[' -44', ' 20', ' -7', ' 1882', ' -105', ' -912', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.190296,"['-54', ' -900', ' 1754', ' -69', ' -35', ' -10', ' -433', ' -1067', ' -1682']","[' -44', ' 20', ' -7', ' 1904', ' -87', ' -930', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.191292,"['-43', ' -896', ' 1763', ' -69', ' -35', ' -10', ' -451', ' -1060', ' -1687']","[' -44', ' 20', ' -7', ' 1845', ' -93', ' -904', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.192292,"['-28', ' -944', ' 1765', ' -69', ' -35', ' -10', ' -455', ' -1049', ' -1697']","[' -44', ' 20', ' -7', ' 1834', ' -111', ' -905', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.193304,"['-46', ' -944', ' 1790', ' -69', ' -35', ' -10', ' -456', ' -1064', ' -1697']","[' -44', ' 20', ' -7', ' 1831', ' -106', ' -883', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.194287,"['-56', ' -977', ' 1842', ' -69', ' -35', ' -10', ' -445', ' -1074', ' -1700']","[' -44', ' 20', ' -7', ' 1826', ' -95', ' -897', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.196276,"['-47', ' -1012', ' 1888', ' -69', ' -35', ' -10', ' -440', ' -1096', ' -1686']","[' -44', ' 20', ' -7', ' 1808', ' -75', ' -913', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.197275,"['-47', ' -1085', ' 1942', ' -69', ' -35', ' -10', ' -437', ' -1100', ' -1677']","[' -44', ' 20', ' -7', ' 1814', ' -65', ' -905', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.198276,"['-77', ' -1079', ' 1913', ' -69', ' -35', ' -10', ' -435', ' -1111', ' -1665']","[' -44', ' 20', ' -7', ' 1813', ' -86', ' -918', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.199276,"['-80', ' -1035', ' 1907', ' -69', ' -35', ' -10', ' -430', ' -1121', ' -1695']","[' -44', ' 20', ' -7', ' 1827', ' -75', ' -907', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.200267,"['-64', ' -983', ' 1863', ' -69', ' -35', ' -10', ' -428', ' -1117', ' -1680']","[' -36', ' 27', ' -29', ' 1846', ' -64', ' -930', ' 11', ' -19', ' 66']",pinch2finger,False
18:03:45.202267,"['-48', ' -943', ' 1829', ' -61', ' -52', ' -10', ' -435', ' -1113', ' -1668']","[' -36', ' 27', ' -29', ' 1854', ' -59', ' -931', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.203262,"['-24', ' -943', ' 1835', ' -61', ' -52', ' -10', ' -430', ' -1097', ' -1686']","[' -36', ' 27', ' -29', ' 1864', ' -86', ' -910', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.204263,"['-39', ' -942', ' 1823', ' -61', ' -52', ' -10', ' -424', ' -1099', ' -1693']","[' -36', ' 27', ' -29', ' 1850', ' -72', ' -903', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.205254,"['-29', ' -944', ' 1858', ' -61', ' -52', ' -10', ' -447', ' -1089', ' -1699']","[' -36', ' 27', ' -29', ' 1818', ' -96', ' -891', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.206218,"['-45', ' -970', ' 1834', ' -61', ' -52', ' -10', ' -449', ' -1084', ' -1694']","[' -36', ' 27', ' -29', ' 1840', ' -82', ' -924', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.208245,"['-43', ' -972', ' 1847', ' -61', ' -52', ' -10', ' -451', ' -1103', ' -1700']","[' -36', ' 27', ' -29', ' 1869', ' -57', ' -941', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.209241,"['-54', ' -1003', ' 1875', ' -61', ' -52', ' -10', ' -448', ' -1102', ' -1684']","[' -36', ' 27', ' -29', ' 1892', ' -45', ' -949', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.210245,"['-10', ' -1039', ' 1900', ' -61', ' -52', ' -10', ' -443', ' -1102', ' -1690']","[' -36', ' 27', ' -29', ' 1856', ' -48', ' -962', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.211238,"['-6', ' -1093', ' 1930', ' -61', ' -52', ' -10', ' -447', ' -1106', ' -1694']","[' -36', ' 27', ' -29', ' 1854', ' -58', ' -965', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.213230,"['-6', ' -1157', ' 1938', ' -61', ' -52', ' -10', ' -470', ' -1094', ' -1739']","[' -36', ' 27', ' -29', ' 1807', ' -60', ' -938', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.214233,"['-3', ' -1161', ' 1953', ' -61', ' -52', ' -10', ' -471', ' -1094', ' -1749']","[' -36', ' 27', ' -29', ' 1840', ' -107', ' -936', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.215233,"['-45', ' -1165', ' 1951', ' -61', ' -52', ' -10', ' -474', ' -1087', ' -1754']","[' -36', ' 27', ' -29', ' 1845', ' -98', ' -920', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.216223,"['-16', ' -1176', ' 1927', ' -61', ' -52', ' -10', ' -436', ' -1077', ' -1771']","[' -43', ' 36', ' -34', ' 1851', ' -123', ' -920', ' 5', ' -33', ' 28']",pinch2finger,False
18:03:45.217189,"['-80', ' -1154', ' 1882', ' -88', ' -66', ' -15', ' -453', ' -1052', ' -1759']","[' -43', ' 36', ' -34', ' 1933', ' -111', ' -944', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.219217,"['-95', ' -1090', ' 1847', ' -88', ' -66', ' -15', ' -458', ' -1035', ' -1769']","[' -43', ' 36', ' -34', ' 1930', ' -83', ' -981', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.220211,"['-44', ' -1075', ' 1831', ' -88', ' -66', ' -15', ' -454', ' -1036', ' -1766']","[' -43', ' 36', ' -34', ' 1947', ' -85', ' -988', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.221177,"['-88', ' -1002', ' 1806', ' -88', ' -66', ' -15', ' -457', ' -1044', ' -1744']","[' -43', ' 36', ' -34', ' 1956', ' -87', ' -972', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.222209,"['-46', ' -1017', ' 1786', ' -88', ' -66', ' -15', ' -456', ' -1051', ' -1721']","[' -43', ' 36', ' -34', ' 1880', ' -109', ' -937', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.224201,"['-41', ' -1026', ' 1818', ' -88', ' -66', ' -15', ' -455', ' -1076', ' -1727']","[' -43', ' 36', ' -34', ' 1869', ' -174', ' -868', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.225199,"['-58', ' -1029', ' 1838', ' -88', ' -66', ' -15', ' -481', ' -1070', ' -1700']","[' -43', ' 36', ' -34', ' 1829', ' -257', ' -718', ' 5', ' -32', ' 16']",pinch2finger,False
18:03:45.226197,"['-33', ' -1041', ' 1865', ' -88', ' -66', ' -15', ' -481', ' -1051', ' -1715']","[' -43', ' 36', ' -34', ' 1875', ' -209', ' -766', ' 5', ' -32', ' 16']",pinch2finger,False
